#CAMI Format for Binning
@Version:0.9.0
@SampleID:gsa
@@SEQUENCEID	BINID
RL|S1|C5590	32
RL|S1|C5591	32
RL|S1|C5624	32
RL|S1|C5633	32
RL|S1|C5676	32
RL|S1|C5677	32
RL|S1|C5692	32
RL|S1|C5701	32
RL|S1|C5712	32
RL|S1|C5773	32
RL|S1|C5785	32
RL|S1|C5788	32
RL|S1|C5792	32
RL|S1|C5800	32
RL|S1|C5811	32
RL|S1|C5829	32
RL|S1|C5854	32
RL|S1|C5861	32
RL|S1|C5880	32
RL|S1|C5883	32
RL|S1|C5887	32
RL|S1|C5900	32
RL|S1|C5903	32
RL|S1|C5907	32
RL|S1|C5930	32
RL|S1|C5941	32
RL|S1|C5948	32
RL|S1|C5951	32
RL|S1|C5964	32
RL|S1|C5965	32
RL|S1|C5974	32
RL|S1|C5985	32
RL|S1|C6062	32
RL|S1|C6076	32
RL|S1|C6082	32
RL|S1|C6110	32
RL|S1|C6135	32
RL|S1|C6151	32
RL|S1|C6175	32
RL|S1|C6183	32
RL|S1|C6189	32
RL|S1|C6191	32
RL|S1|C6258	32
RL|S1|C6266	32
RL|S1|C6290	32
RL|S1|C6306	32
RL|S1|C6308	32
RL|S1|C6359	32
RL|S1|C6383	32
RL|S1|C6398	32
RL|S1|C6415	32
RL|S1|C6445	32
RL|S1|C6480	32
RL|S1|C6505	32
RL|S1|C6520	32
RL|S1|C6530	32
RL|S1|C6544	32
RL|S1|C6553	32
RL|S1|C6581	32
RL|S1|C6627	32
RL|S1|C6630	32
RL|S1|C6635	32
RL|S1|C6639	32
RL|S1|C6641	32
RL|S1|C6661	32
RL|S1|C6664	32
RL|S1|C6680	32
RL|S1|C6699	32
RL|S1|C6704	32
RL|S1|C6725	32
RL|S1|C6739	32
RL|S1|C6834	32
RL|S1|C6840	32
RL|S1|C6842	32
RL|S1|C6875	32
RL|S1|C6892	32
RL|S1|C6893	32
RL|S1|C6903	32
RL|S1|C6907	32
RL|S1|C6909	32
RL|S1|C6931	32
RL|S1|C6933	32
RL|S1|C6974	32
RL|S1|C6990	32
RL|S1|C6992	32
RL|S1|C7006	32
RL|S1|C7038	32
RL|S1|C7039	32
RL|S1|C7053	32
RL|S1|C7065	32
RL|S1|C7096	32
RL|S1|C7111	32
RL|S1|C7130	32
RL|S1|C7131	32
RL|S1|C7132	32
RL|S1|C7134	32
RL|S1|C7218	32
RL|S1|C7224	32
RL|S1|C7226	32
RL|S1|C7254	32
RL|S1|C7298	32
RL|S1|C7306	32
RL|S1|C7319	32
RL|S1|C7344	32
RL|S1|C7372	32
RL|S1|C7376	32
RL|S1|C7388	32
RL|S1|C7396	32
RL|S1|C7397	32
RL|S1|C7400	32
RL|S1|C7404	32
RL|S1|C7425	32
RL|S1|C7434	32
RL|S1|C7435	32
RL|S1|C7479	32
RL|S1|C7493	32
RL|S1|C7513	32
RL|S1|C7515	32
RL|S1|C7541	32
RL|S1|C7556	32
RL|S1|C7598	32
RL|S1|C7606	32
RL|S1|C7623	32
RL|S1|C7696	32
RL|S1|C7705	32
RL|S1|C7719	32
RL|S1|C7737	32
RL|S1|C7739	32
RL|S1|C7771	32
RL|S1|C7806	32
RL|S1|C7820	32
RL|S1|C7914	32
RL|S1|C7915	32
RL|S1|C7924	32
RL|S1|C7940	32
RL|S1|C7961	32
RL|S1|C7984	32
RL|S1|C7990	32
RL|S1|C8016	32
RL|S1|C8019	32
RL|S1|C8022	32
RL|S1|C8024	32
RL|S1|C8037	32
RL|S1|C8061	32
RL|S1|C8097	32
RL|S1|C8154	32
RL|S1|C8162	32
RL|S1|C8165	32
RL|S1|C8169	32
RL|S1|C8174	32
RL|S1|C8219	32
RL|S1|C8227	32
RL|S1|C8230	32
RL|S1|C8242	32
RL|S1|C8279	32
RL|S1|C8318	32
RL|S1|C8337	32
RL|S1|C8342	32
RL|S1|C8348	32
RL|S1|C8364	32
RL|S1|C8366	32
RL|S1|C8410	32
RL|S1|C8411	32
RL|S1|C8415	32
RL|S1|C8422	32
RL|S1|C8425	32
RL|S1|C8446	32
RL|S1|C8462	32
RL|S1|C8470	32
RL|S1|C8474	32
RL|S1|C8495	32
RL|S1|C8544	32
RL|S1|C8558	32
RL|S1|C8580	32
RL|S1|C8591	32
RL|S1|C8597	32
RL|S1|C8600	32
RL|S1|C8623	32
RL|S1|C8640	32
RL|S1|C8647	32
RL|S1|C8648	32
RL|S1|C8657	32
RL|S1|C8682	32
RL|S1|C8689	32
RL|S1|C8703	32
RL|S1|C8708	32
RL|S1|C8723	32
RL|S1|C8734	32
RL|S1|C8757	32
RL|S1|C8758	32
RL|S1|C8760	32
RL|S1|C8761	32
RL|S1|C8762	32
RL|S1|C8763	32
RL|S1|C8765	32
RL|S1|C8803	32
RL|S1|C8827	32
RL|S1|C8830	32
RL|S1|C8838	32
RL|S1|C8840	32
RL|S1|C8844	32
RL|S1|C8846	32
RL|S1|C8848	32
RL|S1|C8870	32
RL|S1|C8901	32
RL|S1|C8908	32
RL|S1|C8920	32
RL|S1|C8921	32
RL|S1|C8934	32
RL|S1|C8935	32
RL|S1|C8942	32
RL|S1|C8961	32
RL|S1|C8989	32
RL|S1|C9011	32
RL|S1|C9033	32
RL|S1|C9034	32
RL|S1|C9058	32
RL|S1|C9094	32
RL|S1|C9108	32
RL|S1|C9194	32
RL|S1|C9208	32
RL|S1|C9224	32
RL|S1|C9229	32
RL|S1|C9235	32
RL|S1|C9313	32
RL|S1|C9317	32
RL|S1|C9318	32
RL|S1|C9348	32
RL|S1|C9349	32
RL|S1|C9355	32
RL|S1|C9356	32
RL|S1|C9357	32
RL|S1|C9391	32
RL|S1|C9395	32
RL|S1|C9409	32
RL|S1|C9440	32
RL|S1|C9442	32
RL|S1|C9443	32
RL|S1|C9451	32
RL|S1|C9455	32
RL|S1|C9475	32
RL|S1|C9478	32
RL|S1|C9482	32
RL|S1|C9504	32
RL|S1|C9521	32
RL|S1|C9563	32
RL|S1|C9567	32
RL|S1|C9568	32
RL|S1|C9580	32
RL|S1|C9622	32
RL|S1|C9626	32
RL|S1|C9642	32
RL|S1|C9653	32
RL|S1|C9657	32
RL|S1|C9659	32
RL|S1|C9661	32
RL|S1|C9667	32
RL|S1|C9708	32
RL|S1|C9712	32
RL|S1|C9736	32
RL|S1|C9737	32
RL|S1|C9745	32
RL|S1|C9747	32
RL|S1|C9754	32
RL|S1|C9763	32
RL|S1|C9783	32
RL|S1|C9792	32
RL|S1|C9799	32
RL|S1|C9801	32
RL|S1|C9806	32
RL|S1|C9818	32
RL|S1|C9841	32
RL|S1|C9857	32
RL|S1|C9868	32
RL|S1|C9877	32
RL|S1|C9882	32
RL|S1|C9892	32
RL|S1|C9897	32
RL|S1|C9905	32
RL|S1|C9924	32
RL|S1|C9925	32
RL|S1|C9928	32
RL|S1|C9958	32
RL|S1|C9973	32
RL|S1|C9979	32
RL|S1|C9991	32
RL|S1|C10002	32
RL|S1|C10014	32
RL|S1|C10041	32
RL|S1|C10170	32
RL|S1|C10187	32
RL|S1|C10224	32
RL|S1|C10234	32
RL|S1|C10251	32
RL|S1|C10252	32
RL|S1|C10280	32
RL|S1|C10307	32
RL|S1|C10311	32
RL|S1|C10333	32
RL|S1|C10337	32
RL|S1|C10350	32
RL|S1|C10390	32
RL|S1|C10399	32
RL|S1|C10413	32
RL|S1|C10421	32
RL|S1|C10428	32
RL|S1|C10431	32
RL|S1|C10442	32
RL|S1|C10447	32
RL|S1|C10458	32
RL|S1|C10463	32
RL|S1|C10464	32
RL|S1|C10480	32
RL|S1|C10489	32
RL|S1|C10522	32
RL|S1|C10528	32
RL|S1|C10532	32
RL|S1|C10554	32
RL|S1|C10592	32
RL|S1|C10609	32
RL|S1|C10628	32
RL|S1|C10631	32
RL|S1|C10636	32
RL|S1|C10641	32
RL|S1|C10644	32
RL|S1|C10706	32
RL|S1|C10715	32
RL|S1|C10719	32
RL|S1|C10722	32
RL|S1|C10742	32
RL|S1|C10751	32
RL|S1|C10776	32
RL|S1|C10787	32
RL|S1|C10824	32
RL|S1|C10834	32
RL|S1|C10835	32
RL|S1|C10850	32
RL|S1|C10853	32
RL|S1|C10856	32
RL|S1|C10893	32
RL|S1|C10944	32
RL|S1|C10949	32
RL|S1|C10955	32
RL|S1|C10981	32
RL|S1|C11016	32
RL|S1|C11024	32
RL|S1|C11025	32
RL|S1|C11027	32
RL|S1|C11035	32
RL|S1|C11036	32
RL|S1|C11039	32
RL|S1|C11045	32
RL|S1|C11055	32
RL|S1|C11062	32
RL|S1|C11080	32
RL|S1|C11081	32
RL|S1|C11089	32
RL|S1|C11099	32
RL|S1|C11134	32
RL|S1|C11143	32
RL|S1|C11150	32
RL|S1|C11167	32
RL|S1|C11219	32
RL|S1|C11241	32
RL|S1|C11275	32
RL|S1|C11286	32
RL|S1|C11295	32
RL|S1|C11319	32
RL|S1|C11338	32
RL|S1|C11351	32
RL|S1|C11364	32
RL|S1|C11376	32
RL|S1|C11384	32
RL|S1|C11394	32
RL|S1|C11409	32
RL|S1|C11417	32
RL|S1|C11446	32
RL|S1|C11462	32
RL|S1|C11474	32
RL|S1|C11476	32
RL|S1|C11511	32
RL|S1|C11523	32
RL|S1|C11524	32
RL|S1|C11527	32
RL|S1|C11530	32
RL|S1|C11539	32
RL|S1|C11552	32
RL|S1|C11560	32
RL|S1|C11578	32
RL|S1|C11624	32
RL|S1|C11626	32
RL|S1|C11644	32
RL|S1|C11656	32
RL|S1|C11661	32
RL|S1|C11667	32
RL|S1|C11687	32
RL|S1|C11716	32
RL|S1|C11750	32
RL|S1|C11753	32
RL|S1|C11756	32
RL|S1|C11763	32
RL|S1|C11769	32
RL|S1|C11779	32
RL|S1|C11790	32
RL|S1|C11846	32
RL|S1|C11858	32
RL|S1|C11874	32
RL|S1|C11910	32
RL|S1|C11925	32
RL|S1|C11933	32
RL|S1|C11948	32
RL|S1|C11983	32
RL|S1|C11984	32
RL|S1|C11997	32
RL|S1|C12002	32
RL|S1|C12018	32
RL|S1|C12022	32
RL|S1|C12027	32
RL|S1|C12050	32
RL|S1|C12060	32
RL|S1|C12073	32
RL|S1|C12099	32
RL|S1|C12110	32
RL|S1|C12111	32
RL|S1|C12142	32
RL|S1|C12150	32
RL|S1|C12156	32
RL|S1|C12159	32
RL|S1|C12218	32
RL|S1|C12221	32
RL|S1|C12224	32
RL|S1|C12233	32
RL|S1|C12241	32
RL|S1|C12249	32
RL|S1|C12291	32
RL|S1|C12299	32
RL|S1|C12319	32
RL|S1|C12324	32
RL|S1|C12338	32
RL|S1|C12350	32
RL|S1|C12369	32
RL|S1|C12421	32
RL|S1|C12435	32
RL|S1|C12463	32
RL|S1|C12469	32
RL|S1|C12474	32
RL|S1|C12478	32
RL|S1|C12483	32
RL|S1|C12496	32
RL|S1|C12501	32
RL|S1|C12502	32
RL|S1|C12521	32
RL|S1|C12533	32
RL|S1|C12556	32
RL|S1|C12560	32
RL|S1|C12570	32
RL|S1|C12571	32
RL|S1|C12576	32
RL|S1|C12583	32
RL|S1|C12587	32
RL|S1|C12604	32
RL|S1|C12628	32
RL|S1|C12642	32
RL|S1|C12646	32
RL|S1|C12665	32
RL|S1|C12666	32
RL|S1|C12677	32
RL|S1|C12685	32
RL|S1|C12732	32
RL|S1|C12744	32
RL|S1|C12751	32
RL|S1|C12800	32
RL|S1|C12835	32
RL|S1|C12859	32
RL|S1|C12860	32
RL|S1|C12867	32
RL|S1|C12869	32
RL|S1|C12881	32
RL|S1|C12883	32
RL|S1|C12887	32
RL|S1|C12893	32
RL|S1|C12903	32
RL|S1|C12906	32
RL|S1|C12940	32
RL|S1|C12960	32
RL|S1|C12973	32
RL|S1|C12997	32
RL|S1|C12999	32
RL|S1|C13014	32
RL|S1|C13022	32
RL|S1|C13053	32
RL|S1|C13065	32
RL|S1|C13071	32
RL|S1|C13086	32
RL|S1|C13093	32
RL|S1|C13127	32
RL|S1|C13150	32
RL|S1|C13155	32
RL|S1|C13159	32
RL|S1|C13183	32
RL|S1|C13195	32
RL|S1|C13208	32
RL|S1|C13226	32
RL|S1|C13239	32
RL|S1|C13264	32
RL|S1|C13271	32
RL|S1|C13280	32
RL|S1|C13283	32
RL|S1|C13353	32
RL|S1|C13358	32
RL|S1|C13383	32
RL|S1|C13407	32
RL|S1|C13452	32
RL|S1|C13468	32
RL|S1|C13470	32
RL|S1|C13478	32
RL|S1|C13488	32
RL|S1|C13497	32
RL|S1|C13500	32
RL|S1|C13501	32
RL|S1|C13513	32
RL|S1|C13516	32
RL|S1|C13530	32
RL|S1|C13541	32
RL|S1|C13552	32
RL|S1|C13568	32
RL|S1|C13585	32
RL|S1|C13640	32
RL|S1|C13641	32
RL|S1|C13643	32
RL|S1|C13648	32
RL|S1|C13672	32
RL|S1|C13679	32
RL|S1|C13690	32
RL|S1|C13702	32
RL|S1|C13715	32
RL|S1|C13737	32
RL|S1|C13759	32
RL|S1|C13768	32
RL|S1|C13802	32
RL|S1|C13846	32
RL|S1|C13853	32
RL|S1|C13856	32
RL|S1|C13857	32
RL|S1|C13887	32
RL|S1|C13903	32
RL|S1|C13922	32
RL|S1|C13923	32
RL|S1|C13944	32
RL|S1|C13951	32
RL|S1|C13952	32
RL|S1|C13965	32
RL|S1|C13975	32
RL|S1|C13981	32
RL|S1|C13997	32
RL|S1|C14015	32
RL|S1|C14033	32
RL|S1|C14051	32
RL|S1|C14079	32
RL|S1|C14081	32
RL|S1|C14083	32
RL|S1|C14092	32
RL|S1|C14109	32
RL|S1|C14124	32
RL|S1|C14132	32
RL|S1|C14141	32
RL|S1|C14158	32
RL|S1|C14215	32
RL|S1|C14241	32
RL|S1|C14252	32
RL|S1|C14262	32
RL|S1|C14282	32
RL|S1|C14284	32
RL|S1|C14285	32
RL|S1|C14289	32
RL|S1|C14294	32
RL|S1|C14310	32
RL|S1|C14321	32
RL|S1|C14355	32
RL|S1|C14357	32
RL|S1|C14362	32
RL|S1|C14420	32
RL|S1|C14449	32
RL|S1|C14462	32
RL|S1|C14483	32
RL|S1|C14490	32
RL|S1|C14506	32
RL|S1|C14513	32
RL|S1|C14556	32
RL|S1|C14567	32
RL|S1|C14570	32
RL|S1|C14658	32
RL|S1|C14675	32
RL|S1|C14727	32
RL|S1|C14731	32
RL|S1|C14753	32
RL|S1|C14759	32
RL|S1|C14786	32
RL|S1|C14794	32
RL|S1|C14800	32
RL|S1|C14805	32
RL|S1|C14821	32
RL|S1|C14839	32
RL|S1|C14873	32
RL|S1|C14909	32
RL|S1|C14916	32
RL|S1|C14947	32
RL|S1|C14954	32
RL|S1|C14962	32
RL|S1|C14964	32
RL|S1|C14968	32
RL|S1|C14976	32
RL|S1|C14991	32
RL|S1|C15026	32
RL|S1|C15030	32
RL|S1|C15054	32
RL|S1|C15058	32
RL|S1|C15113	32
RL|S1|C15128	32
RL|S1|C15195	32
RL|S1|C15201	32
RL|S1|C15224	32
RL|S1|C15242	32
RL|S1|C15249	32
RL|S1|C15257	32
RL|S1|C15286	32
RL|S1|C15295	32
RL|S1|C15300	32
RL|S1|C15309	32
RL|S1|C15310	32
RL|S1|C15318	32
RL|S1|C15351	32
RL|S1|C15372	32
RL|S1|C15382	32
RL|S1|C15384	32
RL|S1|C15417	32
RL|S1|C15432	32
RL|S1|C15444	32
RL|S1|C15455	32
RL|S1|C15476	32
RL|S1|C15486	32
RL|S1|C15489	32
RL|S1|C15513	32
RL|S1|C15515	32
RL|S1|C15522	32
RL|S1|C15536	32
RL|S1|C15541	32
RL|S1|C15543	32
RL|S1|C15581	32
RL|S1|C15582	32
RL|S1|C15595	32
RL|S1|C15622	32
RL|S1|C15650	32
RL|S1|C15670	32
RL|S1|C15673	32
RL|S1|C15675	32
RL|S1|C15686	32
RL|S1|C15707	32
RL|S1|C15720	32
RL|S1|C15723	32
RL|S1|C15731	32
RL|S1|C15749	32
RL|S1|C15767	32
RL|S1|C15790	32
RL|S1|C15825	32
RL|S1|C15858	32
RL|S1|C15866	32
RL|S1|C15875	32
RL|S1|C15917	32
RL|S1|C15930	32
RL|S1|C15940	32
RL|S1|C15970	32
RL|S1|C15979	32
RL|S1|C15997	32
RL|S1|C16029	32
RL|S1|C16063	32
RL|S1|C16079	32
RL|S1|C16087	32
RL|S1|C16091	32
RL|S1|C16093	32
RL|S1|C16096	32
RL|S1|C16102	32
RL|S1|C16105	32
RL|S1|C16193	32
RL|S1|C16218	32
RL|S1|C16233	32
RL|S1|C16276	32
RL|S1|C16280	32
RL|S1|C16315	32
RL|S1|C16320	32
RL|S1|C16334	32
RL|S1|C16345	32
RL|S1|C16349	32
RL|S1|C16367	32
RL|S1|C16433	32
RL|S1|C16434	32
RL|S1|C16456	32
RL|S1|C16461	32
RL|S1|C16469	32
RL|S1|C16470	32
RL|S1|C16480	32
RL|S1|C16489	32
RL|S1|C16492	32
RL|S1|C16494	32
RL|S1|C16497	32
RL|S1|C16501	32
RL|S1|C16528	32
RL|S1|C16532	32
RL|S1|C16541	32
RL|S1|C16562	32
RL|S1|C16577	32
RL|S1|C16614	32
RL|S1|C16636	32
RL|S1|C16647	32
RL|S1|C16649	32
RL|S1|C16671	32
RL|S1|C16718	32
RL|S1|C16727	32
RL|S1|C16732	32
RL|S1|C16748	32
RL|S1|C16751	32
RL|S1|C16786	32
RL|S1|C16791	32
RL|S1|C16798	32
RL|S1|C16806	32
RL|S1|C16807	32
RL|S1|C16823	32
RL|S1|C16839	32
RL|S1|C16849	32
RL|S1|C16863	32
RL|S1|C16891	32
RL|S1|C16893	32
RL|S1|C16924	32
RL|S1|C16928	32
RL|S1|C16945	32
RL|S1|C16963	32
RL|S1|C16981	32
RL|S1|C17008	32
RL|S1|C17015	32
RL|S1|C17026	32
RL|S1|C17034	32
RL|S1|C17042	32
RL|S1|C17044	32
RL|S1|C17050	32
RL|S1|C17051	32
RL|S1|C17057	32
RL|S1|C17058	32
RL|S1|C17082	32
RL|S1|C17161	32
RL|S1|C17164	32
RL|S1|C17169	32
RL|S1|C17190	32
RL|S1|C17191	32
RL|S1|C17230	32
RL|S1|C17231	32
RL|S1|C17248	32
RL|S1|C17282	32
RL|S1|C17291	32
RL|S1|C17345	32
RL|S1|C17347	32
RL|S1|C17364	32
RL|S1|C17375	32
RL|S1|C17383	32
RL|S1|C17403	32
RL|S1|C17404	32
RL|S1|C17434	32
RL|S1|C17440	32
RL|S1|C17444	32
RL|S1|C17446	32
RL|S1|C17480	32
RL|S1|C17529	32
RL|S1|C17535	32
RL|S1|C17594	32
RL|S1|C17607	32
RL|S1|C17611	32
RL|S1|C17651	32
RL|S1|C17652	32
RL|S1|C17697	32
RL|S1|C17704	32
RL|S1|C17727	32
RL|S1|C17735	32
RL|S1|C17748	32
RL|S1|C17750	32
RL|S1|C17762	32
RL|S1|C17769	32
RL|S1|C17781	32
RL|S1|C17789	32
RL|S1|C17821	32
RL|S1|C17822	32
RL|S1|C17837	32
RL|S1|C17843	32
RL|S1|C17846	32
RL|S1|C17847	32
RL|S1|C17859	32
RL|S1|C17873	32
RL|S1|C17900	32
RL|S1|C17919	32
RL|S1|C17933	32
RL|S1|C17935	32
RL|S1|C17940	32
RL|S1|C17941	32
RL|S1|C17959	32
RL|S1|C17968	32
RL|S1|C17972	32
RL|S1|C17979	32
RL|S1|C17981	32
RL|S1|C17983	32
RL|S1|C17984	32
RL|S1|C17991	32
RL|S1|C18007	32
RL|S1|C18022	32
RL|S1|C18069	32
RL|S1|C18077	32
RL|S1|C18106	32
RL|S1|C18109	32
RL|S1|C18121	32
RL|S1|C18131	32
RL|S1|C18171	32
RL|S1|C18212	32
RL|S1|C18222	32
RL|S1|C18243	32
RL|S1|C18248	32
RL|S1|C18263	32
RL|S1|C18265	32
RL|S1|C18277	32
RL|S1|C18285	32
RL|S1|C18289	32
RL|S1|C18324	32
RL|S1|C18346	32
RL|S1|C18351	32
RL|S1|C18374	32
RL|S1|C18382	32
RL|S1|C18393	32
RL|S1|C18404	32
RL|S1|C18408	32
RL|S1|C18412	32
RL|S1|C18419	32
RL|S1|C18444	32
RL|S1|C18458	32
RL|S1|C18461	32
RL|S1|C18475	32
RL|S1|C18478	32
RL|S1|C18487	32
RL|S1|C18525	32
RL|S1|C18570	32
RL|S1|C18571	32
RL|S1|C18593	32
RL|S1|C18604	32
RL|S1|C18612	32
RL|S1|C18648	32
RL|S1|C18660	32
RL|S1|C18673	32
RL|S1|C18757	32
RL|S1|C18763	32
RL|S1|C18770	32
RL|S1|C18777	32
RL|S1|C18778	32
RL|S1|C18782	32
RL|S1|C18792	32
RL|S1|C18809	32
RL|S1|C18813	32
RL|S1|C18828	32
RL|S1|C18849	32
RL|S1|C18856	32
RL|S1|C18865	32
RL|S1|C18921	32
RL|S1|C18925	32
RL|S1|C18933	32
RL|S1|C18946	32
RL|S1|C18948	32
RL|S1|C18949	32
RL|S1|C18951	32
RL|S1|C18952	32
RL|S1|C18956	32
RL|S1|C18961	32
RL|S1|C18967	32
RL|S1|C18982	32
RL|S1|C18986	32
RL|S1|C18992	32
RL|S1|C19038	32
RL|S1|C19039	32
RL|S1|C19041	32
RL|S1|C19042	32
RL|S1|C19054	32
RL|S1|C19071	32
RL|S1|C19078	32
RL|S1|C19107	32
RL|S1|C19108	32
RL|S1|C19126	32
RL|S1|C19133	32
RL|S1|C19160	32
RL|S1|C19180	32
RL|S1|C19181	32
RL|S1|C19195	32
RL|S1|C19210	32
RL|S1|C19215	32
RL|S1|C19216	32
RL|S1|C19251	32
RL|S1|C19262	32
RL|S1|C19273	32
RL|S1|C19293	32
RL|S1|C19310	32
RL|S1|C19315	32
RL|S1|C19327	32
RL|S1|C19337	32
RL|S1|C19351	32
RL|S1|C19356	32
RL|S1|C19359	32
RL|S1|C19367	32
RL|S1|C19391	32
RL|S1|C19421	32
RL|S1|C19439	32
RL|S1|C19463	32
RL|S1|C19477	32
RL|S1|C146	33
RL|S1|C680	33
RL|S1|C1423	33
RL|S1|C1606	33
RL|S1|C1952	33
RL|S1|C3222	33
RL|S1|C4509	33
RL|S1|C5060	33
RL|S1|C5157	33
RL|S1|C5383	33
RL|S1|C5558	33
RL|S1|C5958	33
RL|S1|C6018	33
RL|S1|C6289	33
RL|S1|C6405	33
RL|S1|C7263	33
RL|S1|C7888	33
RL|S1|C8184	33
RL|S1|C8188	33
RL|S1|C9527	33
RL|S1|C10490	33
RL|S1|C10780	33
RL|S1|C10956	33
RL|S1|C12108	33
RL|S1|C12204	33
RL|S1|C13323	33
RL|S1|C13954	33
RL|S1|C14415	33
RL|S1|C15380	33
RL|S1|C15519	33
RL|S1|C15761	33
RL|S1|C16368	33
RL|S1|C16431	33
RL|S1|C16506	33
RL|S1|C18722	33
RL|S1|C18851	33
RL|S1|C1003	4
RL|S1|C1817	4
RL|S1|C2085	4
RL|S1|C2880	4
RL|S1|C3422	4
RL|S1|C4224	4
RL|S1|C4405	4
RL|S1|C8944	4
RL|S1|C9113	4
RL|S1|C11918	4
RL|S1|C12006	4
RL|S1|C17138	4
RL|S1|C17518	4
RL|S1|C17908	4
RL|S1|C17962	4
RL|S1|C18973	4
RL|S1|C19065	4
RL|S1|C19339	4
RL|S1|C19384	4
RL|S1|C1198	5
RL|S1|C3912	5
RL|S1|C10907	5
RL|S1|C13963	5
RL|S1|C14639	5
RL|S1|C15554	5
RL|S1|C29	6
RL|S1|C131	6
RL|S1|C294	6
RL|S1|C526	6
RL|S1|C584	6
RL|S1|C645	6
RL|S1|C803	6
RL|S1|C907	6
RL|S1|C1147	6
RL|S1|C1374	6
RL|S1|C1410	6
RL|S1|C1694	6
RL|S1|C2116	6
RL|S1|C2227	6
RL|S1|C2514	6
RL|S1|C2530	6
RL|S1|C2842	6
RL|S1|C2929	6
RL|S1|C3529	6
RL|S1|C3754	6
RL|S1|C3799	6
RL|S1|C4624	6
RL|S1|C4703	6
RL|S1|C4811	6
RL|S1|C5025	6
RL|S1|C5166	6
RL|S1|C5328	6
RL|S1|C5363	6
RL|S1|C5430	6
RL|S1|C5437	6
RL|S1|C5625	6
RL|S1|C5630	6
RL|S1|C6124	6
RL|S1|C6186	6
RL|S1|C6317	6
RL|S1|C6512	6
RL|S1|C6556	6
RL|S1|C6681	6
RL|S1|C6833	6
RL|S1|C6864	6
RL|S1|C7123	6
RL|S1|C7333	6
RL|S1|C7651	6
RL|S1|C7871	6
RL|S1|C8009	6
RL|S1|C8049	6
RL|S1|C9043	6
RL|S1|C9172	6
RL|S1|C9273	6
RL|S1|C9468	6
RL|S1|C9470	6
RL|S1|C9785	6
RL|S1|C10071	6
RL|S1|C10237	6
RL|S1|C10952	6
RL|S1|C10990	6
RL|S1|C11085	6
RL|S1|C11405	6
RL|S1|C11486	6
RL|S1|C11680	6
RL|S1|C11816	6
RL|S1|C12211	6
RL|S1|C12476	6
RL|S1|C12612	6
RL|S1|C12865	6
RL|S1|C13000	6
RL|S1|C13080	6
RL|S1|C13117	6
RL|S1|C13405	6
RL|S1|C13596	6
RL|S1|C13955	6
RL|S1|C14002	6
RL|S1|C14934	6
RL|S1|C15078	6
RL|S1|C15475	6
RL|S1|C15555	6
RL|S1|C15616	6
RL|S1|C15750	6
RL|S1|C15824	6
RL|S1|C15830	6
RL|S1|C16314	6
RL|S1|C16400	6
RL|S1|C17126	6
RL|S1|C17416	6
RL|S1|C17681	6
RL|S1|C17808	6
RL|S1|C18433	6
RL|S1|C18527	6
RL|S1|C18539	6
RL|S1|C18807	6
RL|S1|C18887	6
RL|S1|C19102	6
RL|S1|C19311	6
RL|S1|C113	7
RL|S1|C277	7
RL|S1|C358	7
RL|S1|C379	7
RL|S1|C381	7
RL|S1|C395	7
RL|S1|C458	7
RL|S1|C754	7
RL|S1|C758	7
RL|S1|C1355	7
RL|S1|C1431	7
RL|S1|C1486	7
RL|S1|C1523	7
RL|S1|C1605	7
RL|S1|C1705	7
RL|S1|C2276	7
RL|S1|C2398	7
RL|S1|C2427	7
RL|S1|C2609	7
RL|S1|C2904	7
RL|S1|C2944	7
RL|S1|C2974	7
RL|S1|C2998	7
RL|S1|C3067	7
RL|S1|C3068	7
RL|S1|C3658	7
RL|S1|C3789	7
RL|S1|C4085	7
RL|S1|C4184	7
RL|S1|C4417	7
RL|S1|C4876	7
RL|S1|C4889	7
RL|S1|C5056	7
RL|S1|C5351	7
RL|S1|C6008	7
RL|S1|C6051	7
RL|S1|C6248	7
RL|S1|C6881	7
RL|S1|C7618	7
RL|S1|C7756	7
RL|S1|C7859	7
RL|S1|C7911	7
RL|S1|C8201	7
RL|S1|C8221	7
RL|S1|C8260	7
RL|S1|C8407	7
RL|S1|C8671	7
RL|S1|C8759	7
RL|S1|C8876	7
RL|S1|C9182	7
RL|S1|C9338	7
RL|S1|C9490	7
RL|S1|C9597	7
RL|S1|C10556	7
RL|S1|C10833	7
RL|S1|C10901	7
RL|S1|C10902	7
RL|S1|C10999	7
RL|S1|C11074	7
RL|S1|C11228	7
RL|S1|C11583	7
RL|S1|C11848	7
RL|S1|C12126	7
RL|S1|C12147	7
RL|S1|C12331	7
RL|S1|C13062	7
RL|S1|C13424	7
RL|S1|C14038	7
RL|S1|C14423	7
RL|S1|C14466	7
RL|S1|C14534	7
RL|S1|C14616	7
RL|S1|C14949	7
RL|S1|C14961	7
RL|S1|C15036	7
RL|S1|C15329	7
RL|S1|C15556	7
RL|S1|C15712	7
RL|S1|C15943	7
RL|S1|C16026	7
RL|S1|C16306	7
RL|S1|C16323	7
RL|S1|C16353	7
RL|S1|C16609	7
RL|S1|C16688	7
RL|S1|C16768	7
RL|S1|C16999	7
RL|S1|C17921	7
RL|S1|C17970	7
RL|S1|C18120	7
RL|S1|C18198	7
RL|S1|C18224	7
RL|S1|C18231	7
RL|S1|C18441	7
RL|S1|C18647	7
RL|S1|C18931	7
